"name","stars","business_id"
"McDonald's",5,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",3,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",2,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",5,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",5,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",2,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",3,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",3,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",3,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",1,"GpL_bSYuUA0JepPygA5JNw"
"McDonald's",5,"GpL_bSYuUA0JepPygA5JNw"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",3,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",5,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",4,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",2,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"Chick-fil-A",1,"Gppo0_VR27gZ7CvrwskjqQ"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",4,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",2,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",5,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",3,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"McDonald's",1,"GsGcp23wAJGKF9vLbjI4jA"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",4,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",2,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Burger King",1,"gSsXCZaa3EEgFjMC6wOKrQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",3,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",3,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",3,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",1,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",5,"GTiobteJD3QFu0d-JqFtwQ"
"Chick-fil-A",2,"GTiobteJD3QFu0d-JqFtwQ"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",4,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",3,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",2,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",3,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",4,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",3,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",2,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",4,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",5,"Gv0nXtaiI8eFvnfVbHuO4A"
"Burger King",1,"Gv0nXtaiI8eFvnfVbHuO4A"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",2,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",2,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",2,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",4,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",3,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",4,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",3,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",3,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",3,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",2,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",3,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",1,"gvIWTdvwfU-qkDqfaWF0JQ"
"Popeyes",5,"gvIWTdvwfU-qkDqfaWF0JQ"
